Date,S&P Comp (P),Dividend (D),Earnings (E),CPI,Date Fraction,Long Interest Rate (GS10),Real Price,Real Dividend, Real Total Return Price (diviend reinvested) ,Real Earnings,,Monthly Total Bond Returns,Real Total Bond Returns,10Y Annulazied Stock Real Return,10Y Annualized Bond Real Return,Real 10Y Excess Annualized Returns,,,,
1967.03,89.42,2.90,5.45,33.00,1967.21,4.54,856.09,27.76," 115,368.58 ",52.18,,1.00,12.47,-1.23%,-1.38%,0.14%,,,,
1967.04,90.96,2.90,5.41,33.10,1967.29,4.59,868.20,27.68," 117,311.77 ",51.64,,0.98,12.43,-1.60%,-1.31%,-0.29%,,,,
1967.05,92.59,2.90,5.37,33.20,1967.37,4.85,881.10,27.60," 119,365.05 ",51.10,,0.99,12.19,-1.81%,-1.16%,-0.65%,,,,
1967.06,91.43,2.90,5.33,33.30,1967.46,5.02,867.45,27.51," 117,826.26 ",50.57,,0.99,12.04,-1.66%,-0.92%,-0.74%,,,,
1967.07,93.01,2.91,5.32,33.40,1967.54,5.16,879.80,27.49," 119,814.76 ",50.32,,1.00,11.92,-1.75%,-0.85%,-0.90%,,,,
1967.08,94.49,2.91,5.31,33.50,1967.62,5.28,891.13,27.48," 121,669.75 ",50.08,,1.00,11.83,-2.14%,-0.79%,-1.35%,,,,
1967.09,95.81,2.92,5.30,33.60,1967.71,5.30,900.89,27.46," 123,314.67 ",49.84,,0.99,11.83,-2.41%,-0.72%,-1.70%,,,,
1967.1,95.66,2.92,5.31,33.70,1967.79,5.48,896.81,27.37," 123,068.52 ",49.78,,0.98,11.68,-2.64%,-0.69%,-1.95%,,,,
1967.11,92.66,2.92,5.32,33.80,1967.87,5.75,866.11,27.29," 119,168.40 ",49.73,,1.01,11.46,-2.28%,-0.53%,-1.75%,,,,
1967.12,95.30,2.92,5.33,33.90,1967.96,5.70,888.16,27.21," 122,514.13 ",49.67,,1.02,11.53,-2.59%,-0.63%,-1.96%,,,,
1968.01,95.04,2.93,5.37,34.10,1968.04,5.53,880.54,27.15," 121,775.34 ",49.72,,1.00,11.66,-2.93%,-0.93%,-2.00%,,,,
1968.02,90.75,2.94,5.40,34.20,1968.12,5.56,838.34,27.16," 116,251.54 ",49.92,,0.99,11.66,-2.63%,-0.97%,-1.66%,,,,
1968.03,89.09,2.95,5.44,34.30,1968.21,5.74,820.61,27.17," 114,106.34 ",50.11,,1.01,11.52,-2.50%,-0.87%,-1.63%,,,,
1968.04,95.67,2.96,5.48,34.40,1968.29,5.64,878.65,27.22," 122,493.16 ",50.36,,0.99,11.63,-2.81%,-1.05%,-1.76%,,,,
1968.05,97.87,2.98,5.53,34.50,1968.37,5.87,896.25,27.26," 125,263.44 ",50.61,,1.02,11.45,-2.60%,-1.05%,-1.54%,,,,
1968.06,100.50,2.99,5.57,34.70,1968.46,5.72,915.03,27.22," 128,205.26 ",50.71,,1.02,11.57,-2.86%,-1.27%,-1.59%,,,,
1968.07,100.30,3.00,5.60,34.90,1968.54,5.50,907.98,27.19," 127,534.32 ",50.69,,1.01,11.75,-2.89%,-1.54%,-1.35%,,,,
1968.08,98.11,3.02,5.63,35.00,1968.62,5.42,885.61,27.23," 124,711.98 ",50.82,,1.00,11.84,-2.03%,-1.45%,-0.58%,,,,
1968.09,101.30,3.03,5.66,35.10,1968.71,5.46,911.80,27.27," 128,720.13 ",50.95,,1.00,11.82,-2.37%,-1.44%,-0.93%,,,,
1968.1,103.80,3.04,5.69,35.30,1968.79,5.58,929.01,27.24," 131,469.98 ",50.96,,1.00,11.70,-2.94%,-1.51%,-1.43%,,,,
1968.11,105.40,3.06,5.73,35.40,1968.87,5.70,940.67,27.28," 133,441.09 ",51.11,,0.98,11.62,-3.66%,-1.52%,-2.15%,,,,
1968.12,106.50,3.07,5.76,35.50,1968.96,6.03,947.81,27.32," 134,776.91 ",51.26,,1.00,11.35,-3.62%,-1.39%,-2.23%,,,,
1969.01,102.00,3.08,5.78,35.60,1969.04,6.04,905.21,27.33," 129,043.42 ",51.30,,0.99,11.37,-2.89%,-1.48%,-1.41%,,,,
1969.02,101.50,3.09,5.80,35.80,1969.12,6.19,895.74,27.27," 128,017.43 ",51.19,,1.00,11.24,-3.03%,-1.40%,-1.62%,,,,
1969.03,99.30,3.10,5.82,36.10,1969.21,6.30,869.04,27.13," 124,524.99 ",50.93,,1.01,11.11,-2.63%,-1.33%,-1.30%,,,,
1969.04,101.30,3.11,5.83,36.30,1969.29,6.17,881.66,27.07," 126,656.35 ",50.71,,0.99,11.22,-2.67%,-1.50%,-1.17%,,,,
1969.05,104.60,3.12,5.83,36.40,1969.37,6.32,907.88,27.08," 130,747.27 ",50.63,,0.99,11.12,-3.29%,-1.51%,-1.78%,,,,
1969.06,99.14,3.13,5.84,36.60,1969.46,6.57,855.79,27.02," 123,569.49 ",50.41,,0.99,10.92,-2.62%,-1.14%,-1.47%,,,,
1969.07,94.71,3.14,5.86,36.80,1969.54,6.72,813.11,26.93," 117,730.34 ",50.28,,1.01,10.80,-2.11%,-1.10%,-1.02%,,,,
1969.08,94.18,3.14,5.87,37.00,1969.62,6.69,804.19,26.84," 116,762.55 ",50.15,,0.97,10.82,-1.64%,-1.19%,-0.45%,,,,
1969.09,94.51,3.15,5.89,37.10,1969.71,7.16,804.83,26.82," 117,180.42 ",50.16,,1.01,10.49,-1.63%,-1.11%,-0.52%,,,,
1969.1,95.52,3.15,5.85,37.30,1969.79,7.10,809.07,26.71," 118,121.72 ",49.58,,1.00,10.55,-2.13%,-1.77%,-0.36%,,,,
1969.11,96.21,3.16,5.82,37.50,1969.87,7.14,810.57,26.59," 118,664.02 ",49.01,,0.97,10.52,-2.29%,-1.96%,-0.33%,,,,
1969.12,91.11,3.16,5.78,37.70,1969.96,7.65,763.53,26.48," 112,100.68 ",48.44,,1.00,10.16,-1.41%,-1.48%,0.06%,,,,
1970.01,90.31,3.16,5.73,37.80,1970.04,7.79,754.82,26.44," 111,145.89 ",47.89,,1.05,10.10,-1.15%,-1.72%,0.57%,,,,
1970.02,87.16,3.17,5.68,38.00,1970.12,7.24,724.66,26.33," 107,027.63 ",47.22,,1.02,10.50,-0.49%,-3.08%,2.59%,,,,
1970.03,88.65,3.17,5.63,38.20,1970.21,7.07,733.19,26.22," 108,610.02 ",46.56,,0.98,10.63,-1.69%,-3.43%,1.75%,,,,
1970.04,85.95,3.17,5.59,38.50,1970.29,7.39,705.32,26.04," 104,803.02 ",45.90,,0.97,10.38,-1.56%,-2.50%,0.94%,,,,
1970.05,76.06,3.18,5.56,38.60,1970.37,7.91,622.54,26.00," 92,825.35 ",45.48,,1.01,10.04,0.03%,-1.43%,1.47%,,,,
1970.06,75.59,3.18,5.52,38.80,1970.46,7.84,615.51,25.89," 92,097.97 ",44.95,,1.03,10.11,0.67%,-1.28%,1.94%,,,,
1970.07,75.72,3.18,5.47,39.00,1970.54,7.46,613.40,25.79," 92,104.80 ",44.29,,1.00,10.39,1.16%,-1.76%,2.91%,,,,
1970.08,77.92,3.19,5.41,39.00,1970.62,7.53,631.22,25.81," 95,103.87 ",43.85,,1.02,10.40,1.11%,-2.26%,3.37%,,,,
1970.09,82.58,3.19,5.36,39.20,1970.71,7.39,665.56,25.71," 100,600.11 ",43.20,,1.01,10.51,0.74%,-2.60%,3.34%,,,,
1970.1,84.37,3.17,5.28,39.40,1970.79,7.33,676.54,25.45," 102,579.50 ",42.37,,1.04,10.57,0.78%,-2.78%,3.56%,,,,
1970.11,84.28,3.16,5.21,39.60,1970.87,6.84,672.40,25.18," 102,270.77 ",41.54,,1.04,10.95,1.18%,-3.63%,4.81%,,,,
1970.12,90.05,3.14,5.13,39.80,1970.96,6.39,714.83,24.93," 109,039.28 ",40.72,,1.02,11.32,0.32%,-4.02%,4.33%,,,,
1971.01,93.49,3.13,5.16,39.80,1971.04,6.24,742.13,24.85," 113,520.52 ",40.96,,1.01,11.50,-0.17%,-4.01%,3.84%,,,,
1971.02,97.11,3.12,5.19,39.90,1971.12,6.11,768.94,24.70," 117,935.50 ",41.10,,1.04,11.64,-0.96%,-4.45%,3.49%,,,,
1971.03,99.60,3.11,5.22,40.00,1971.21,5.70,786.68,24.56," 120,971.05 ",41.23,,0.99,12.03,-0.88%,-4.69%,3.82%,,,,
1971.04,103.00,3.11,5.25,40.10,1971.29,5.83,811.51,24.48," 125,102.27 ",41.39,,0.96,11.94,-1.15%,-4.87%,3.72%,,,,
1971.05,101.60,3.10,5.29,40.30,1971.37,6.39,796.50,24.33," 123,101.98 ",41.45,,1.00,11.46,-1.23%,-4.65%,3.42%,,,,
1971.06,99.72,3.10,5.32,40.60,1971.46,6.52,775.99,24.12," 120,242.01 ",41.40,,0.99,11.32,-1.00%,-4.19%,3.20%,,,,
1971.07,99.00,3.10,5.36,40.70,1971.54,6.73,768.49,24.04," 119,390.93 ",41.58,,1.02,11.19,-1.24%,-4.49%,3.25%,,,,
1971.08,97.24,3.09,5.39,40.80,1971.62,6.58,752.98,23.95," 117,291.11 ",41.76,,1.04,11.34,-1.06%,-4.91%,3.85%,,,,
1971.09,99.40,3.09,5.43,40.80,1971.71,6.14,769.71,23.93," 120,207.11 ",42.05,,1.02,11.77,-2.25%,-5.42%,3.17%,,,,
1971.1,97.29,3.08,5.52,40.90,1971.79,5.93,751.53,23.82," 117,677.73 ",42.64,,1.01,11.99,-1.89%,-5.41%,3.52%,,,,
1971.11,92.78,3.08,5.61,40.90,1971.87,5.81,716.69,23.77," 112,532.75 ",43.34,,1.00,12.16,-1.19%,-4.59%,3.40%,,,,
1971.12,99.17,3.07,5.70,41.10,1971.96,5.93,762.32,23.60," 120,006.64 ",43.82,,1.00,12.05,-1.74%,-4.60%,2.86%,,,,
1972.01,103.30,3.07,5.74,41.10,1972.04,5.95,794.07,23.60," 125,313.99 ",44.10,,1.00,12.09,-2.67%,-4.99%,2.32%,,,,
1972.02,105.20,3.07,5.77,41.30,1972.12,6.08,804.76,23.48," 127,309.73 ",44.16,,1.01,11.98,-3.04%,-4.74%,1.69%,,,,
1972.03,107.70,3.07,5.81,41.40,1972.21,6.07,821.89,23.43," 130,329.19 ",44.34,,1.00,12.02,-3.53%,-4.36%,0.83%,,,,
1972.04,108.80,3.07,5.86,41.50,1972.29,6.19,828.29,23.37," 131,651.90 ",44.64,,1.01,11.94,-3.15%,-4.24%,1.08%,,,,
1972.05,107.70,3.07,5.92,41.60,1972.37,6.13,817.94,23.32," 130,316.41 ",44.93,,1.01,12.03,-3.09%,-4.16%,1.07%,,,,
1972.06,108.00,3.07,5.97,41.70,1972.46,6.11,818.25,23.26," 130,674.85 ",45.23,,1.01,12.08,-3.76%,-4.55%,0.80%,,,,
1972.07,107.20,3.07,6.03,41.90,1972.54,6.11,808.31,23.17," 129,396.16 ",45.44,,1.00,12.08,-3.69%,-4.32%,0.63%,,,,
1972.08,111.00,3.08,6.08,42.00,1972.62,6.21,834.97,23.14," 133,972.70 ",45.76,,0.98,12.02,-3.97%,-3.72%,-0.24%,,,,
1972.09,109.40,3.08,6.14,42.10,1972.71,6.55,820.98,23.11," 132,036.97 ",46.08,,1.01,11.76,-2.74%,-3.04%,0.30%,,,,
1972.1,109.60,3.10,6.23,42.30,1972.79,6.48,818.60,23.18," 131,963.57 ",46.56,,1.02,11.83,-1.94%,-2.23%,0.29%,,,,
1972.11,115.10,3.13,6.33,42.40,1972.87,6.28,857.65,23.30," 138,571.96 ",47.14,,1.00,12.04,-1.96%,-2.08%,0.12%,,,,
1972.12,117.50,3.15,6.42,42.50,1972.96,6.36,873.47,23.42," 141,443.82 ",47.72,,1.00,12.00,-1.99%,-1.92%,-0.07%,,,,
1973.01,118.40,3.16,6.55,42.60,1973.04,6.46,878.10,23.41," 142,508.57 ",48.55,,0.99,11.95,-1.71%,-1.76%,0.05%,,,,
1973.02,114.20,3.16,6.67,42.90,1973.12,6.64,841.02,23.30," 136,807.22 ",49.15,,1.00,11.78,-1.11%,-1.70%,0.59%,,,,
1973.03,112.40,3.17,6.80,43.30,1973.21,6.71,820.12,23.13," 133,720.54 ",49.62,,1.01,11.67,-0.51%,-1.40%,0.89%,,,,
1973.04,110.30,3.19,6.94,43.60,1973.29,6.67,799.26,23.09," 130,633.05 ",50.31,,0.99,11.69,0.07%,-1.33%,1.40%,,,,
1973.05,107.20,3.20,7.09,43.90,1973.37,6.85,771.49,23.05," 126,407.96 ",51.00,,1.00,11.53,0.77%,-1.15%,1.92%,,,,
1973.06,104.80,3.22,7.23,44.20,1973.46,6.90,749.10,23.02," 123,053.43 ",51.68,,0.99,11.47,1.19%,-1.34%,2.52%,,,,
1973.07,105.80,3.24,7.38,44.30,1973.54,7.13,754.54,23.08," 124,263.17 ",52.66,,0.99,11.32,1.12%,-1.47%,2.59%,,,,
1973.08,103.80,3.25,7.54,45.10,1973.62,7.40,727.14,22.79," 120,064.37 ",52.80,,1.03,10.98,1.19%,-1.37%,2.56%,,,,
1973.09,105.60,3.27,7.69,45.20,1973.71,7.09,738.12,22.86," 122,190.67 ",53.75,,1.03,11.26,1.29%,-1.46%,2.76%,,,,
1973.1,109.80,3.31,7.85,45.60,1973.79,6.79,760.74,22.91," 126,252.10 ",54.37,,1.01,11.47,1.00%,-1.52%,2.51%,,,,
1973.11,102.00,3.34,8.00,45.90,1973.87,6.73,702.08,23.01," 116,835.08 ",55.09,,1.00,11.51,1.65%,-1.56%,3.21%,,,,
1973.12,94.78,3.38,8.16,46.20,1973.96,6.74,648.15,23.11," 108,180.56 ",55.80,,0.99,11.49,2.41%,-1.54%,3.95%,,,,
1974.01,96.11,3.40,8.23,46.60,1974.04,6.99,651.60,23.05," 109,077.60 ",55.77,,1.01,11.25,2.42%,-1.20%,3.62%,,,,
1974.02,93.45,3.42,8.29,47.20,1974.12,6.96,625.51,22.89," 105,029.84 ",55.51,,0.99,11.20,2.22%,-1.20%,3.43%,,,,
1974.03,97.44,3.44,8.36,47.80,1974.21,7.21,644.03,22.74," 108,457.75 ",55.26,,0.99,10.93,1.92%,-1.15%,3.08%,,,,
1974.04,92.46,3.46,8.49,48.00,1974.29,7.51,608.57,22.77," 102,805.43 ",55.86,,1.00,10.72,2.47%,-1.08%,3.55%,,,,
1974.05,89.67,3.48,8.61,48.60,1974.37,7.58,582.92,22.62," 98,790.82 ",55.99,,1.01,10.60,2.82%,-1.33%,4.15%,,,,
1974.06,89.79,3.50,8.74,49.00,1974.46,7.54,578.94,22.57," 98,434.20 ",56.35,,0.99,10.61,2.64%,-1.33%,3.97%,,,,
1974.07,79.31,3.53,8.86,49.40,1974.54,7.81,507.22,22.58," 86,561.14 ",56.69,,0.99,10.40,3.83%,-0.95%,4.78%,,,,
1974.08,76.03,3.56,8.99,50.00,1974.62,8.04,480.41,22.49," 82,305.39 ",56.78,,1.01,10.18,5.24%,-0.32%,5.56%,,,,
1974.09,68.12,3.59,9.11,50.60,1974.71,8.04,425.33,22.42," 73,188.11 ",56.88,,1.02,10.12,6.58%,-0.10%,6.68%,,,,
1974.1,69.44,3.59,9.04,51.10,1974.79,7.90,429.33,22.22," 74,194.89 ",55.87,,1.02,10.19,6.36%,0.11%,6.25%,,,,
1974.11,71.74,3.60,8.96,51.50,1974.87,7.68,440.10,22.06," 76,374.79 ",54.99,,1.02,10.33,6.19%,0.42%,5.77%,,,,
1974.12,67.07,3.60,8.89,51.90,1974.96,7.43,408.28,21.91," 71,169.69 ",54.12,,1.00,10.49,6.87%,0.39%,6.47%,,,,
1975.01,72.56,3.62,8.74,52.10,1975.04,7.50,440.01,21.97," 77,018.87 ",53.02,,1.01,10.47,6.49%,0.57%,5.93%,,,,
1975.02,80.10,3.65,8.60,52.50,1975.12,7.39,482.03,21.95," 84,694.53 ",51.73,,0.98,10.53,6.03%,0.47%,5.56%,,,,
1975.03,83.78,3.67,8.45,52.70,1975.21,7.73,502.26,22.00," 88,571.57 ",50.66,,0.97,10.31,5.47%,0.54%,4.93%,,,,
1975.04,84.72,3.68,8.29,52.90,1975.29,8.23,505.98,22.00," 89,549.98 ",49.49,,1.02,9.99,5.41%,1.16%,4.25%,,,,
1975.05,90.10,3.70,8.12,53.20,1975.37,8.06,535.07,21.95," 95,023.44 ",48.24,,1.02,10.12,5.03%,1.44%,3.59%,,,,
1975.06,92.40,3.71,7.96,53.60,1975.46,7.86,544.64,21.87," 97,045.51 ",46.92,,0.99,10.25,5.04%,1.80%,3.24%,,,,
1975.07,92.49,3.71,7.89,54.20,1975.54,8.06,539.13,21.63," 96,385.80 ",46.01,,0.98,10.06,5.33%,1.96%,3.37%,,,,
1975.08,85.71,3.71,7.83,54.30,1975.62,8.40,498.69,21.59," 89,477.32 ",45.54,,1.00,9.88,5.90%,2.20%,3.70%,,,,
1975.09,84.67,3.71,7.76,54.60,1975.71,8.43,489.93,21.47," 88,226.92 ",44.90,,1.03,9.88,5.81%,2.24%,3.58%,,,,
1975.1,88.57,3.70,7.83,54.90,1975.79,8.14,509.70,21.29," 92,105.97 ",45.04,,1.01,10.09,5.48%,2.15%,3.32%,,,,
1975.11,90.07,3.69,7.89,55.30,1975.87,8.05,514.58,21.08," 93,305.81 ",45.10,,1.01,10.14,5.97%,2.45%,3.52%,,,,
1975.12,88.70,3.68,7.96,55.50,1975.96,8.00,504.93,20.95," 91,872.00 ",45.31,,1.02,10.21,6.65%,2.77%,3.88%,,,,
1976.01,96.86,3.68,8.19,55.60,1976.04,7.74,550.39,20.93," 100,460.72 ",46.56,,1.00,10.44,5.76%,2.64%,3.12%,,,,
1976.02,100.60,3.69,8.43,55.80,1976.12,7.79,569.59,20.87," 104,283.28 ",47.71,,1.01,10.43,5.98%,3.08%,2.90%,,,,
1976.03,101.10,3.69,8.66,55.90,1976.21,7.73,571.40,20.86," 104,932.29 ",48.94,,1.02,10.53,6.60%,3.74%,2.86%,,,,
1976.04,101.90,3.71,8.86,56.10,1976.29,7.56,573.87,20.91," 105,705.60 ",49.88,,0.98,10.68,6.83%,4.02%,2.81%,,,,
1976.05,101.20,3.74,9.05,56.50,1976.37,7.90,565.89,20.89," 104,556.97 ",50.62,,1.01,10.42,6.97%,4.01%,2.96%,,,,
1976.06,101.80,3.76,9.25,56.80,1976.46,7.86,566.24,20.91," 104,943.38 ",51.45,,1.01,10.47,7.20%,3.91%,3.29%,,,,
1976.07,104.20,3.79,9.35,57.10,1976.54,7.83,576.54,20.97," 107,177.00 ",51.73,,1.01,10.50,6.78%,4.30%,2.47%,,,,
1976.08,103.30,3.82,9.45,57.40,1976.62,7.77,568.58,21.03," 106,021.68 ",52.01,,1.02,10.56,7.12%,4.39%,2.73%,,,,
1976.09,105.50,3.85,9.55,57.60,1976.71,7.59,578.67,21.12," 108,231.82 ",52.38,,1.02,10.72,6.58%,4.04%,2.54%,,,,
1976.1,101.90,3.92,9.67,57.90,1976.79,7.41,556.03,21.37," 104,330.05 ",52.77,,1.01,10.87,6.95%,3.97%,2.99%,,,,
1976.11,101.20,3.98,9.79,58.00,1976.87,7.29,551.25,21.70," 103,773.99 ",53.33,,1.04,11.01,7.37%,4.02%,3.36%,,,,
1976.12,104.70,4.05,9.91,58.20,1976.96,6.87,568.36,21.99," 107,338.96 ",53.80,,0.98,11.37,7.18%,3.84%,3.35%,,,,
1977.01,103.80,4.10,9.97,58.50,1977.04,7.21,560.58,22.12," 106,218.75 ",53.83,,0.99,11.10,7.92%,4.10%,3.82%,,,,
1977.02,101.00,4.14,10.02,59.10,1977.12,7.39,539.92,22.15," 102,653.97 ",53.58,,1.00,10.92,8.93%,4.18%,4.76%,,,,
1977.03,100.60,4.19,10.08,59.50,1977.21,7.46,534.17,22.25," 101,912.54 ",53.52,,1.01,10.86,9.43%,4.25%,5.18%,,,,
1977.04,99.05,4.25,10.19,60.00,1977.29,7.37,521.56,22.36," 99,861.65 ",53.67,,1.00,10.90,9.50%,3.66%,5.85%,,,,
1977.05,98.76,4.30,10.31,60.30,1977.37,7.46,517.44,22.55," 99,433.65 ",54.00,,1.02,10.84,9.53%,3.33%,6.20%,,,,
1977.06,99.29,4.36,10.42,60.70,1977.46,7.28,516.79,22.69," 99,671.91 ",54.23,,1.00,10.98,9.95%,3.39%,6.56%,,,,
1977.07,100.20,4.41,10.52,61.00,1977.54,7.33,518.96,22.82," 100,457.55 ",54.47,,1.00,10.95,10.17%,3.42%,6.75%,,,,
1977.08,97.75,4.45,10.61,61.20,1977.62,7.40,504.62,22.99," 98,051.83 ",54.79,,1.01,10.93,11.07%,3.25%,7.82%,,,,
1977.09,96.23,4.50,10.71,61.40,1977.71,7.34,495.16,23.15," 96,587.65 ",55.11,,0.99,11.01,10.84%,2.75%,8.09%,,,,
1977.1,93.74,4.56,10.77,61.60,1977.79,7.52,480.78,23.37," 94,162.81 ",55.24,,1.00,10.90,9.70%,2.84%,6.86%,,,,
1977.11,94.28,4.61,10.83,61.90,1977.87,7.58,481.20,23.55," 94,630.56 ",55.28,,1.00,10.87,8.21%,3.38%,4.83%,,,,
1977.12,93.82,4.67,10.89,62.10,1977.96,7.69,477.31,23.76," 94,254.93 ",55.40,,0.99,10.82,8.10%,3.41%,4.69%,,,,
1978.01,90.25,4.71,10.90,62.50,1978.04,7.96,456.21,23.83," 90,480.17 ",55.10,,1.00,10.62,8.97%,3.87%,5.10%,,,,
1978.02,88.98,4.76,10.91,62.90,1978.12,8.03,446.93,23.89," 89,034.51 ",54.80,,1.01,10.57,9.48%,4.28%,5.19%,,,,
1978.03,88.82,4.80,10.92,63.40,1978.21,8.04,442.61,23.92," 88,570.60 ",54.42,,1.00,10.55,9.84%,4.22%,5.62%,,,,
1978.04,92.71,4.84,11.02,63.90,1978.29,8.15,458.38,23.91," 92,125.06 ",54.50,,0.99,10.46,9.25%,4.08%,5.17%,,,,
1978.05,97.41,4.87,11.13,64.50,1978.37,8.35,477.14,23.87," 96,294.78 ",54.50,,1.00,10.30,8.49%,4.04%,4.45%,,,,
1978.06,97.66,4.91,11.23,65.20,1978.46,8.46,473.23,23.79," 95,905.56 ",54.42,,1.00,10.18,9.12%,4.30%,4.82%,,,,
1978.07,97.19,4.95,11.34,65.70,1978.54,8.64,467.36,23.79," 95,119.38 ",54.55,,1.02,10.05,9.13%,4.37%,4.76%,,,,
1978.08,103.90,4.98,11.46,66.00,1978.62,8.41,497.36,23.85," 101,628.80 ",54.84,,1.01,10.23,8.18%,4.09%,4.09%,,,,
1978.09,103.90,5.02,11.57,66.50,1978.71,8.42,493.62,23.85," 101,270.78 ",54.97,,0.99,10.22,8.35%,4.30%,4.06%,,,,
1978.1,100.60,5.04,11.82,67.10,1978.79,8.64,473.67,23.71," 97,582.95 ",55.67,,1.00,10.05,9.13%,4.64%,4.49%,,,,
1978.11,94.71,5.05,12.08,67.40,1978.87,8.81,443.95,23.69," 91,867.34 ",56.61,,0.99,9.97,9.56%,4.68%,4.87%,,,,
1978.12,96.11,5.07,12.33,67.70,1978.96,9.01,448.52,23.66," 93,220.21 ",57.54,,1.00,9.87,9.63%,4.75%,4.88%,,,,
1979.01,99.71,5.11,12.65,68.30,1979.04,9.10,461.23,23.65," 96,272.04 ",58.53,,1.01,9.80,9.60%,4.87%,4.73%,,,,
1979.02,98.23,5.16,12.98,69.10,1979.12,9.10,449.12,23.58," 94,155.14 ",59.33,,1.01,9.76,10.16%,4.89%,5.27%,,,,
1979.03,100.10,5.20,13.30,69.80,1979.21,9.12,453.08,23.54," 95,396.53 ",60.20,,1.00,9.72,9.93%,4.82%,5.11%,,,,
1979.04,102.10,5.25,13.53,70.60,1979.29,9.18,456.90,23.48," 96,611.93 ",60.53,,1.00,9.65,10.11%,5.04%,5.07%,,,,
1979.05,99.73,5.29,13.75,71.50,1979.37,9.25,440.68,23.39," 93,593.61 ",60.77,,1.03,9.55,10.84%,5.38%,5.46%,,,,
1979.06,101.70,5.34,13.98,72.30,1979.46,8.91,444.41,23.33," 94,799.32 ",61.09,,1.00,9.73,11.04%,5.64%,5.41%,,,,
1979.07,102.70,5.40,14.20,73.10,1979.54,8.95,443.87,23.32," 95,098.41 ",61.36,,1.00,9.67,11.29%,5.93%,5.35%,,,,
1979.08,107.40,5.45,14.41,73.80,1979.62,9.03,459.78,23.35," 98,924.04 ",61.70,,0.99,9.60,11.34%,6.00%,5.34%,,,,
1979.09,108.60,5.51,14.63,74.60,1979.71,9.33,459.93,23.34," 99,375.03 ",61.96,,0.95,9.39,11.31%,6.22%,5.09%,,,,
1979.1,104.50,5.56,14.71,75.20,1979.79,10.30,439.03,23.35," 95,280.70 ",61.79,,0.99,8.82,11.75%,7.03%,4.72%,,,,
1979.11,103.70,5.60,14.78,75.90,1979.87,10.65,431.65,23.32," 94,101.08 ",61.54,,1.02,8.63,11.66%,7.41%,4.25%,,,,
1979.12,107.80,5.65,14.86,76.70,1979.96,10.39,444.04,23.27," 97,224.06 ",61.21,,0.98,8.75,11.58%,7.34%,4.24%,,,,
1980.01,110.90,5.70,15.00,77.80,1980.04,10.80,450.35,23.15," 99,028.11 ",60.93,,0.92,8.49,11.01%,7.36%,3.66%,,,,
1980.02,115.30,5.75,15.15,78.90,1980.12,12.41,461.69,23.02," 101,943.59 ",60.65,,0.99,7.68,10.36%,8.27%,2.09%,,,,
1980.03,104.70,5.80,15.29,80.10,1980.21,12.75,412.97,22.88," 91,605.61 ",60.31,,1.09,7.50,11.78%,8.46%,3.32%,,,,
1980.04,103.00,5.85,15.17,81.00,1980.29,11.47,401.75,22.80," 89,538.46 ",59.18,,1.09,8.05,12.04%,7.61%,4.44%,,,,
1980.05,107.70,5.89,15.06,81.80,1980.37,10.18,415.97,22.76," 93,131.30 ",58.15,,1.03,8.69,12.00%,6.86%,5.14%,,,,
1980.06,114.60,5.94,14.94,82.70,1980.46,9.78,437.80,22.69," 98,442.86 ",57.07,,0.98,8.89,11.67%,6.84%,4.83%,,,,
1980.07,119.80,5.98,14.84,82.70,1980.54,10.25,457.67,22.86," 103,338.04 ",56.69,,0.96,8.70,11.10%,7.11%,3.99%,,,,
1980.08,123.50,6.03,14.74,83.30,1980.62,11.10,468.40,22.86," 106,192.38 ",55.91,,0.99,8.27,9.80%,7.43%,2.37%,,,,
1980.09,126.50,6.07,14.64,84.00,1980.71,11.51,475.78,22.83," 108,296.84 ",55.06,,1.00,8.08,9.01%,7.57%,1.43%,,,,
1980.1,130.20,6.10,14.70,84.80,1980.79,11.75,485.08,22.73," 110,843.95 ",54.77,,0.96,7.97,8.43%,7.86%,0.58%,,,,
1980.11,135.70,6.13,14.76,85.50,1980.87,12.68,501.43,22.65," 115,011.80 ",54.54,,1.00,7.57,8.33%,8.71%,-0.38%,,,,
1980.12,133.50,6.16,14.82,86.30,1980.96,12.84,488.73,22.55," 112,529.36 ",54.25,,1.03,7.51,9.05%,9.09%,-0.04%,,,,
1981.01,133.00,6.20,14.74,87.00,1981.04,12.57,482.98,22.51," 111,637.89 ",53.53,,0.98,7.64,9.00%,8.90%,0.10%,,,,
1981.02,128.40,6.24,14.66,87.90,1981.12,13.19,461.50,22.43," 107,105.23 ",52.69,,1.01,7.38,10.64%,9.51%,1.13%,,,,
1981.03,133.20,6.28,14.58,88.50,1981.21,13.12,475.51,22.42," 110,789.46 ",52.05,,0.98,7.44,10.59%,9.28%,1.30%,,,,
1981.04,134.40,6.32,14.72,89.10,1981.29,13.68,476.56,22.40," 111,469.66 ",52.21,,0.99,7.25,10.75%,9.68%,1.07%,,,,
1981.05,131.70,6.35,14.87,89.80,1981.37,14.10,463.35,22.35," 108,814.54 ",52.30,,1.05,7.12,10.96%,9.91%,1.06%,,,,
1981.06,132.30,6.39,15.01,90.60,1981.46,13.47,461.35,22.28," 108,781.15 ",52.34,,0.97,7.38,10.97%,9.40%,1.58%,,,,
